19.3029 	WARNING 	Movie2 stim could not be imported and won't be available
21.7897 	EXP 	Created self_box = Rect(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0, fillColor='#A6A9FF', fillColorSpace='hex', fillRGB=array([166, 169, 255]), interpolate=True, lineColor='#3E45FA', lineColorSpace='hex', lineRGB=array([ 62,  69, 250]), lineWidth=5, name='self_box', opacity=1.0, ori=array(0.0), pos=array([-0.5, -0.5]), size=array([ 1.,  1.]), units=u'norm', vertices=ndarray(...), win=Window(...))
21.7950 	EXP 	Created self_label = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='self_label', opacity=1.0, ori=0, pos=array([-0.5, -0.5]), rgb=array([ 0.,  0.,  0.]), text=u'Mine', units=u'norm', win=Window(...), wrapWidth=1)
21.7956 	EXP 	<method-wrapper '__getattribute__' of attributeSetter object at 0xef4bd70>: vertices = array([[-0.25,  0.25],
       [ 0.25,  0.25],
       [ 0.25, -0.25],
       [-0.25, -0.25]])
21.7978 	EXP 	Created other_box = Rect(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0, fillColor='#FFFCA6', fillColorSpace='hex', fillRGB=array([255, 252, 166]), interpolate=True, lineColor='#FAF33E', lineColorSpace='hex', lineRGB=array([250, 243,  62]), lineWidth=5, name='other_box', opacity=1.0, ori=array(0.0), pos=array([ 0.5, -0.5]), size=array([ 1.,  1.]), units=u'norm', vertices=ndarray(...), win=Window(...))
21.8034 	EXP 	Created other_label = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='other_label', opacity=1.0, ori=0, pos=array([ 0.5, -0.5]), rgb=array([ 0.,  0.,  0.]), text=u'Other', units=u'norm', win=Window(...), wrapWidth=1)
21.8157 	EXP 	Created text_3 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_3', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=u'Thank you for participating!', units=u'norm', win=Window(...), wrapWidth=1)
21.8221 	EXP 	Created results_text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='results_text', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=u'default text', units=u'norm', win=Window(...), wrapWidth=2)
21.8381 	EXP 	text_4: autoDraw = True
26.8158 	EXP 	Imported /Volumes/Macintosh HD/Users/poppe076/Desktop/source_monitoring_task/data/ok_source_monitoring_2015_Feb_05_1353_wordlist.csv as conditions, 9 conditions, 5 params
26.8167 	EXP 	Created sequence: sequential, trialTypes=9, nReps=1, seed=None
26.9246 	EXP 	New trial (rep=0, index=0): {'word': u'word2.1', 'amount': u'-1.5', 'list': u'list2', 'trialtype': u'pitch', 'trialtype_extended': u'pitch_lower_large'}
26.9463 	EXP 	text_4: autoDraw = False
26.9463 	EXP 	text_4: autoDraw = False
26.9463 	EXP 	text: text = u'word2.1'
27.9477 	EXP 	text: autoDraw = True
30.4518 	EXP 	text: autoDraw = False
30.4518 	EXP 	question: autoDraw = True
30.4518 	EXP 	self_box: autoDraw = True
30.4518 	EXP 	self_label: autoDraw = True
30.4518 	EXP 	other_box: autoDraw = True
30.4518 	EXP 	other_label: autoDraw = True
30.4518 	EXP 	self_box: fillColor = '#A6A9FF'
30.4518 	EXP 	other_box: fillColor = '#FFFCA6'
30.4685 	EXP 	self_box: fillColor = '#A6A9FF'
30.4685 	EXP 	other_box: fillColor = '#FFFCA6'
30.4851 	EXP 	self_box: fillColor = '#A6A9FF'
30.4851 	EXP 	other_box: fillColor = '#FFFCA6'
30.5018 	EXP 	self_box: fillColor = '#A6A9FF'
30.5018 	EXP 	other_box: fillColor = '#FFFCA6'
30.5186 	EXP 	self_box: fillColor = '#A6A9FF'
30.5186 	EXP 	other_box: fillColor = '#FFFCA6'
30.5354 	EXP 	self_box: fillColor = '#A6A9FF'
30.5354 	EXP 	other_box: fillColor = '#FFFCA6'
30.5520 	EXP 	self_box: fillColor = '#A6A9FF'
30.5520 	EXP 	other_box: fillColor = '#FFFCA6'
30.5686 	EXP 	self_box: fillColor = '#A6A9FF'
30.5686 	EXP 	other_box: fillColor = '#FFFCA6'
30.5854 	EXP 	self_box: fillColor = '#A6A9FF'
30.5854 	EXP 	other_box: fillColor = '#FFFCA6'
30.6019 	EXP 	self_box: fillColor = '#A6A9FF'
30.6019 	EXP 	other_box: fillColor = '#FFFCA6'
30.6187 	EXP 	self_box: fillColor = '#A6A9FF'
30.6187 	EXP 	other_box: fillColor = '#FFFCA6'
30.6355 	EXP 	self_box: fillColor = '#A6A9FF'
30.6355 	EXP 	other_box: fillColor = '#FFFCA6'
30.6521 	EXP 	self_box: fillColor = '#A6A9FF'
30.6521 	EXP 	other_box: fillColor = '#FFFCA6'
30.6689 	EXP 	self_box: fillColor = '#A6A9FF'
30.6689 	EXP 	other_box: fillColor = '#FFFCA6'
30.6855 	EXP 	self_box: fillColor = '#A6A9FF'
30.6855 	EXP 	other_box: fillColor = '#FFFCA6'
30.7022 	EXP 	self_box: fillColor = '#A6A9FF'
30.7022 	EXP 	other_box: fillColor = '#FFFCA6'
30.7189 	EXP 	self_box: fillColor = '#A6A9FF'
30.7189 	EXP 	other_box: fillColor = '#FFFCA6'
30.7357 	EXP 	self_box: fillColor = '#A6A9FF'
30.7357 	EXP 	other_box: fillColor = '#FFFCA6'
30.7524 	EXP 	self_box: fillColor = '#A6A9FF'
30.7524 	EXP 	other_box: fillColor = '#FFFCA6'
30.7689 	EXP 	self_box: fillColor = '#A6A9FF'
30.7689 	EXP 	other_box: fillColor = '#FFFCA6'
30.7857 	EXP 	self_box: fillColor = '#A6A9FF'
30.7857 	EXP 	other_box: fillColor = '#FFFCA6'
30.8024 	EXP 	self_box: fillColor = '#A6A9FF'
30.8024 	EXP 	other_box: fillColor = '#FFFCA6'
30.8191 	EXP 	self_box: fillColor = '#A6A9FF'
30.8191 	EXP 	other_box: fillColor = '#FFFCA6'
30.8357 	EXP 	self_box: fillColor = '#A6A9FF'
30.8357 	EXP 	other_box: fillColor = '#FFFCA6'
30.8525 	EXP 	self_box: fillColor = '#A6A9FF'
30.8525 	EXP 	other_box: fillColor = '#FFFCA6'
30.8692 	EXP 	self_box: fillColor = '#A6A9FF'
30.8692 	EXP 	other_box: fillColor = '#FFFCA6'
30.8859 	EXP 	self_box: fillColor = '#A6A9FF'
30.8859 	EXP 	other_box: fillColor = '#FFFCA6'
30.9026 	EXP 	self_box: fillColor = '#A6A9FF'
30.9026 	EXP 	other_box: fillColor = '#FFFCA6'
30.9194 	EXP 	self_box: fillColor = '#A6A9FF'
30.9194 	EXP 	other_box: fillColor = '#FFFCA6'
30.9360 	EXP 	self_box: fillColor = '#A6A9FF'
30.9360 	EXP 	other_box: fillColor = '#FFFCA6'
30.9526 	EXP 	self_box: fillColor = '#A6A9FF'
30.9526 	EXP 	other_box: fillColor = '#FFFCA6'
30.9694 	EXP 	self_box: fillColor = '#A6A9FF'
30.9694 	EXP 	other_box: fillColor = '#FFFCA6'
30.9860 	EXP 	self_box: fillColor = '#A6A9FF'
30.9860 	EXP 	other_box: fillColor = '#FFFCA6'
31.0027 	EXP 	self_box: fillColor = '#A6A9FF'
31.0027 	EXP 	other_box: fillColor = '#FFFCA6'
31.0195 	EXP 	self_box: fillColor = '#A6A9FF'
31.0195 	EXP 	other_box: fillColor = '#FFFCA6'
31.0360 	EXP 	self_box: fillColor = '#A6A9FF'
31.0360 	EXP 	other_box: fillColor = '#FFFCA6'
31.0528 	EXP 	self_box: fillColor = '#A6A9FF'
31.0528 	EXP 	other_box: fillColor = '#FFFCA6'
31.0695 	EXP 	self_box: fillColor = '#A6A9FF'
31.0695 	EXP 	other_box: fillColor = '#FFFCA6'
31.0862 	EXP 	self_box: fillColor = '#A6A9FF'
31.0862 	EXP 	other_box: fillColor = '#FFFCA6'
31.1028 	EXP 	self_box: fillColor = '#A6A9FF'
31.1028 	EXP 	other_box: fillColor = '#FFFCA6'
31.1195 	EXP 	self_box: fillColor = '#A6A9FF'
31.1195 	EXP 	other_box: fillColor = '#FFFCA6'
31.1362 	EXP 	self_box: fillColor = '#A6A9FF'
31.1362 	EXP 	other_box: fillColor = '#FFFCA6'
31.1529 	EXP 	self_box: fillColor = '#A6A9FF'
31.1529 	EXP 	other_box: fillColor = '#FFFCA6'
31.1696 	EXP 	self_box: fillColor = '#A6A9FF'
31.1696 	EXP 	other_box: fillColor = '#FFFCA6'
31.1862 	EXP 	self_box: fillColor = '#A6A9FF'
31.1862 	EXP 	other_box: fillColor = '#FFFCA6'
31.2030 	EXP 	self_box: fillColor = '#A6A9FF'
31.2030 	EXP 	other_box: fillColor = '#FFFCA6'
31.2195 	EXP 	self_box: fillColor = '#A6A9FF'
31.2195 	EXP 	other_box: fillColor = '#FFFCA6'
31.2362 	EXP 	self_box: fillColor = '#A6A9FF'
31.2362 	EXP 	other_box: fillColor = '#FFFCA6'
31.2530 	EXP 	self_box: fillColor = '#A6A9FF'
31.2530 	EXP 	other_box: fillColor = '#FFFCA6'
31.2698 	EXP 	self_box: fillColor = '#A6A9FF'
31.2698 	EXP 	other_box: fillColor = '#FFFCA6'
31.2865 	EXP 	self_box: fillColor = '#A6A9FF'
31.2865 	EXP 	other_box: fillColor = '#FFFCA6'
31.3031 	EXP 	self_box: fillColor = '#A6A9FF'
31.3031 	EXP 	other_box: fillColor = '#FFFCA6'
31.3199 	EXP 	self_box: fillColor = '#A6A9FF'
31.3199 	EXP 	other_box: fillColor = '#FFFCA6'
31.3366 	EXP 	self_box: fillColor = '#A6A9FF'
31.3366 	EXP 	other_box: fillColor = '#FFFCA6'
31.3533 	EXP 	self_box: fillColor = '#A6A9FF'
31.3533 	EXP 	other_box: fillColor = '#FFFCA6'
31.3699 	EXP 	self_box: fillColor = '#A6A9FF'
31.3699 	EXP 	other_box: fillColor = '#FFFCA6'
31.3867 	EXP 	self_box: fillColor = '#A6A9FF'
31.3867 	EXP 	other_box: fillColor = '#FFFCA6'
31.4034 	EXP 	self_box: fillColor = '#A6A9FF'
31.4034 	EXP 	other_box: fillColor = '#FFFCA6'
31.4200 	EXP 	self_box: fillColor = '#A6A9FF'
31.4200 	EXP 	other_box: fillColor = '#FFFCA6'
31.4368 	EXP 	self_box: fillColor = '#A6A9FF'
31.4368 	EXP 	other_box: fillColor = '#FFFCA6'
31.4533 	EXP 	self_box: fillColor = '#A6A9FF'
31.4533 	EXP 	other_box: fillColor = '#FFFCA6'
31.4701 	EXP 	self_box: fillColor = '#A6A9FF'
31.4701 	EXP 	other_box: fillColor = '#FFFCA6'
31.4868 	EXP 	self_box: fillColor = '#A6A9FF'
31.4868 	EXP 	other_box: fillColor = '#FFFCA6'
31.5035 	EXP 	self_box: fillColor = '#A6A9FF'
31.5035 	EXP 	other_box: fillColor = '#FFFCA6'
31.5202 	EXP 	self_box: fillColor = '#A6A9FF'
31.5202 	EXP 	other_box: fillColor = '#FFFCA6'
31.5369 	EXP 	self_box: fillColor = '#A6A9FF'
31.5369 	EXP 	other_box: fillColor = '#FFFCA6'
31.5535 	EXP 	self_box: fillColor = '#A6A9FF'
31.5535 	EXP 	other_box: fillColor = '#FFFCA6'
31.5702 	EXP 	self_box: fillColor = '#A6A9FF'
31.5702 	EXP 	other_box: fillColor = '#FFFCA6'
31.5870 	EXP 	self_box: fillColor = '#A6A9FF'
31.5870 	EXP 	other_box: fillColor = '#FFFCA6'
31.6037 	EXP 	self_box: fillColor = '#A6A9FF'
31.6037 	EXP 	other_box: fillColor = '#FFFCA6'
31.6204 	EXP 	self_box: fillColor = '#A6A9FF'
31.6204 	EXP 	other_box: fillColor = '#FFFCA6'
31.6370 	EXP 	self_box: fillColor = '#A6A9FF'
31.6370 	EXP 	other_box: fillColor = '#FFFCA6'
31.6537 	EXP 	self_box: fillColor = '#A6A9FF'
31.6537 	EXP 	other_box: fillColor = '#FFFCA6'
31.6705 	EXP 	self_box: fillColor = '#A6A9FF'
31.6705 	EXP 	other_box: fillColor = '#FFFCA6'
31.6871 	EXP 	self_box: fillColor = '#A6A9FF'
31.6871 	EXP 	other_box: fillColor = '#FFFCA6'
31.7039 	EXP 	self_box: fillColor = '#A6A9FF'
31.7039 	EXP 	other_box: fillColor = '#FFFCA6'
31.7204 	EXP 	self_box: fillColor = '#A6A9FF'
31.7204 	EXP 	other_box: fillColor = '#FFFCA6'
31.7372 	EXP 	self_box: fillColor = '#A6A9FF'
31.7372 	EXP 	other_box: fillColor = '#FFFCA6'
31.7538 	EXP 	self_box: fillColor = '#A6A9FF'
31.7538 	EXP 	other_box: fillColor = '#FFFCA6'
31.7706 	EXP 	self_box: fillColor = '#A6A9FF'
31.7706 	EXP 	other_box: fillColor = '#FFFCA6'
31.7873 	EXP 	self_box: fillColor = '#A6A9FF'
31.7873 	EXP 	other_box: fillColor = '#FFFCA6'
31.8041 	EXP 	self_box: fillColor = '#A6A9FF'
31.8041 	EXP 	other_box: fillColor = '#FFFCA6'
31.8206 	EXP 	self_box: fillColor = '#A6A9FF'
31.8206 	EXP 	other_box: fillColor = '#FFFCA6'
31.8374 	EXP 	self_box: fillColor = '#A6A9FF'
31.8374 	EXP 	other_box: fillColor = '#FFFCA6'
31.8540 	EXP 	self_box: fillColor = '#A6A9FF'
31.8540 	EXP 	other_box: fillColor = '#FFFCA6'
31.8708 	EXP 	self_box: fillColor = '#A6A9FF'
31.8708 	EXP 	other_box: fillColor = '#FFFCA6'
31.8875 	EXP 	self_box: fillColor = '#A6A9FF'
31.8875 	EXP 	other_box: fillColor = '#FFFCA6'
31.9041 	EXP 	self_box: fillColor = '#A6A9FF'
31.9041 	EXP 	other_box: fillColor = '#FFFCA6'
31.9208 	EXP 	self_box: fillColor = '#A6A9FF'
31.9208 	EXP 	other_box: fillColor = '#FFFCA6'
31.9376 	EXP 	self_box: fillColor = '#A6A9FF'
31.9376 	EXP 	other_box: fillColor = '#FFFCA6'
31.9542 	EXP 	self_box: fillColor = '#A6A9FF'
31.9542 	EXP 	other_box: fillColor = '#FFFCA6'
31.9710 	EXP 	self_box: fillColor = '#A6A9FF'
31.9710 	EXP 	other_box: fillColor = '#FFFCA6'
31.9876 	EXP 	self_box: fillColor = '#A6A9FF'
31.9876 	EXP 	other_box: fillColor = '#FFFCA6'
32.0043 	EXP 	self_box: fillColor = '#A6A9FF'
32.0043 	EXP 	other_box: fillColor = '#FFFCA6'
32.0209 	EXP 	self_box: fillColor = '#A6A9FF'
32.0209 	EXP 	other_box: fillColor = '#FFFCA6'
32.0377 	EXP 	self_box: fillColor = '#A6A9FF'
32.0377 	EXP 	other_box: fillColor = '#FFFCA6'
32.0544 	EXP 	self_box: fillColor = '#A6A9FF'
32.0544 	EXP 	other_box: fillColor = '#FFFCA6'
32.0711 	EXP 	self_box: fillColor = '#A6A9FF'
32.0711 	EXP 	other_box: fillColor = '#FFFCA6'
32.0879 	EXP 	self_box: fillColor = '#A6A9FF'
32.0879 	EXP 	other_box: fillColor = '#FFFCA6'
32.1044 	EXP 	self_box: fillColor = '#A6A9FF'
32.1044 	EXP 	other_box: fillColor = '#FFFCA6'
32.1211 	EXP 	self_box: fillColor = '#A6A9FF'
32.1211 	EXP 	other_box: fillColor = '#FFFCA6'
32.1378 	EXP 	self_box: fillColor = '#A6A9FF'
32.1378 	EXP 	other_box: fillColor = '#FFFCA6'
32.1544 	EXP 	self_box: fillColor = '#A6A9FF'
32.1544 	EXP 	other_box: fillColor = '#FFFCA6'
32.1711 	EXP 	self_box: fillColor = '#A6A9FF'
32.1711 	EXP 	other_box: fillColor = '#FFFCA6'
32.1880 	EXP 	self_box: fillColor = '#A6A9FF'
32.1880 	EXP 	other_box: fillColor = '#FFFCA6'
32.2046 	EXP 	self_box: fillColor = '#A6A9FF'
32.2046 	EXP 	other_box: fillColor = '#FFFCA6'
32.2212 	EXP 	self_box: fillColor = '#A6A9FF'
32.2212 	EXP 	other_box: fillColor = '#FFFCA6'
32.2379 	EXP 	self_box: fillColor = '#A6A9FF'
32.2379 	EXP 	other_box: fillColor = '#FFFCA6'
32.2545 	EXP 	self_box: fillColor = '#A6A9FF'
32.2545 	EXP 	other_box: fillColor = '#FFFCA6'
32.2714 	EXP 	self_box: fillColor = '#A6A9FF'
32.2714 	EXP 	other_box: fillColor = '#FFFCA6'
32.2880 	EXP 	self_box: fillColor = '#A6A9FF'
32.2880 	EXP 	other_box: fillColor = '#FFFCA6'
32.3047 	EXP 	self_box: fillColor = '#A6A9FF'
32.3047 	EXP 	other_box: fillColor = '#FFFCA6'
32.3214 	EXP 	self_box: fillColor = '#A6A9FF'
32.3214 	EXP 	other_box: fillColor = '#FFFCA6'
32.3382 	EXP 	self_box: fillColor = '#A6A9FF'
32.3382 	EXP 	other_box: fillColor = '#FFFCA6'
32.3548 	EXP 	self_box: fillColor = '#A6A9FF'
32.3548 	EXP 	other_box: fillColor = '#FFFCA6'
32.3716 	EXP 	self_box: fillColor = '#A6A9FF'
32.3716 	EXP 	other_box: fillColor = '#FFFCA6'
32.3883 	EXP 	self_box: fillColor = '#A6A9FF'
32.3883 	EXP 	other_box: fillColor = '#FFFCA6'
32.4048 	EXP 	self_box: fillColor = '#A6A9FF'
32.4048 	EXP 	other_box: fillColor = '#FFFCA6'
32.4215 	EXP 	self_box: fillColor = '#A6A9FF'
32.4215 	EXP 	other_box: fillColor = '#FFFCA6'
32.4381 	EXP 	self_box: fillColor = '#A6A9FF'
32.4381 	EXP 	other_box: fillColor = '#FFFCA6'
32.4550 	EXP 	self_box: fillColor = '#A6A9FF'
32.4550 	EXP 	other_box: fillColor = '#FFFCA6'
32.4717 	EXP 	self_box: fillColor = '#A6A9FF'
32.4717 	EXP 	other_box: fillColor = '#FFFCA6'
32.4883 	EXP 	self_box: fillColor = '#A6A9FF'
32.4883 	EXP 	other_box: fillColor = '#FFFCA6'
32.5051 	EXP 	self_box: fillColor = '#A6A9FF'
32.5051 	EXP 	other_box: fillColor = '#FFFCA6'
32.5217 	EXP 	self_box: fillColor = '#A6A9FF'
32.5217 	EXP 	other_box: fillColor = '#FFFCA6'
32.5385 	EXP 	self_box: fillColor = '#A6A9FF'
32.5385 	EXP 	other_box: fillColor = '#FFFCA6'
32.5551 	EXP 	self_box: fillColor = '#A6A9FF'
32.5551 	EXP 	other_box: fillColor = '#FFFCA6'
32.5718 	EXP 	self_box: fillColor = '#A6A9FF'
32.5718 	EXP 	other_box: fillColor = '#FFFCA6'
32.5885 	EXP 	self_box: fillColor = '#A6A9FF'
32.5885 	EXP 	other_box: fillColor = '#FFFCA6'
32.6053 	EXP 	self_box: fillColor = '#A6A9FF'
32.6053 	EXP 	other_box: fillColor = '#FFFCA6'
32.6220 	EXP 	self_box: fillColor = '#A6A9FF'
32.6220 	EXP 	other_box: fillColor = '#FFFCA6'
32.6386 	EXP 	self_box: fillColor = '#A6A9FF'
32.6386 	EXP 	other_box: fillColor = '#FFFCA6'
32.6554 	EXP 	self_box: fillColor = '#A6A9FF'
32.6554 	EXP 	other_box: fillColor = '#FFFCA6'
32.6720 	EXP 	self_box: fillColor = '#A6A9FF'
32.6720 	EXP 	other_box: fillColor = '#FFFCA6'
32.6887 	EXP 	self_box: fillColor = '#A6A9FF'
32.6887 	EXP 	other_box: fillColor = '#FFFCA6'
32.7053 	EXP 	self_box: fillColor = '#A6A9FF'
32.7053 	EXP 	other_box: fillColor = '#FFFCA6'
32.7221 	EXP 	self_box: fillColor = '#A6A9FF'
32.7221 	EXP 	other_box: fillColor = '#FFFCA6'
32.7388 	EXP 	self_box: fillColor = '#A6A9FF'
32.7388 	EXP 	other_box: fillColor = '#FFFCA6'
32.7555 	EXP 	self_box: fillColor = '#A6A9FF'
32.7555 	EXP 	other_box: fillColor = '#FFFCA6'
32.7722 	EXP 	self_box: fillColor = '#A6A9FF'
32.7722 	EXP 	other_box: fillColor = '#FFFCA6'
32.7888 	EXP 	self_box: fillColor = '#A6A9FF'
32.7888 	EXP 	other_box: fillColor = '#FFFCA6'
32.8056 	EXP 	self_box: fillColor = '#A6A9FF'
32.8056 	EXP 	other_box: fillColor = '#FFFCA6'
32.8223 	EXP 	self_box: fillColor = '#A6A9FF'
32.8223 	EXP 	other_box: fillColor = '#FFFCA6'
32.8389 	EXP 	self_box: fillColor = '#A6A9FF'
32.8389 	EXP 	other_box: fillColor = '#FFFCA6'
32.8556 	EXP 	self_box: fillColor = '#A6A9FF'
32.8556 	EXP 	other_box: fillColor = '#FFFCA6'
32.8723 	EXP 	self_box: fillColor = '#A6A9FF'
32.8723 	EXP 	other_box: fillColor = '#FFFCA6'
32.8890 	EXP 	self_box: fillColor = '#A6A9FF'
32.8890 	EXP 	other_box: fillColor = '#FFFCA6'
32.9058 	EXP 	self_box: fillColor = '#3E45FA'
32.9058 	EXP 	other_box: fillColor = '#FFFCA6'
32.9225 	EXP 	self_box: fillColor = '#3E45FA'
32.9225 	EXP 	other_box: fillColor = '#FFFCA6'
32.9391 	EXP 	self_box: fillColor = '#3E45FA'
32.9391 	EXP 	other_box: fillColor = '#FFFCA6'
32.9558 	EXP 	self_box: fillColor = '#3E45FA'
32.9558 	EXP 	other_box: fillColor = '#FFFCA6'
32.9725 	EXP 	self_box: fillColor = '#3E45FA'
32.9725 	EXP 	other_box: fillColor = '#FFFCA6'
32.9891 	EXP 	self_box: fillColor = '#3E45FA'
32.9891 	EXP 	other_box: fillColor = '#FFFCA6'
33.0059 	EXP 	self_box: fillColor = '#3E45FA'
33.0059 	EXP 	other_box: fillColor = '#FFFCA6'
33.0226 	EXP 	self_box: fillColor = '#3E45FA'
33.0226 	EXP 	other_box: fillColor = '#FFFCA6'
33.0393 	EXP 	self_box: fillColor = '#3E45FA'
33.0393 	EXP 	other_box: fillColor = '#FFFCA6'
33.0559 	EXP 	self_box: fillColor = '#3E45FA'
33.0559 	EXP 	other_box: fillColor = '#FFFCA6'
33.0727 	EXP 	self_box: fillColor = '#3E45FA'
33.0727 	EXP 	other_box: fillColor = '#FFFCA6'
33.0893 	EXP 	self_box: fillColor = '#3E45FA'
33.0893 	EXP 	other_box: fillColor = '#FFFCA6'
33.1061 	EXP 	self_box: fillColor = '#3E45FA'
33.1061 	EXP 	other_box: fillColor = '#FFFCA6'
33.1227 	EXP 	self_box: fillColor = '#3E45FA'
33.1227 	EXP 	other_box: fillColor = '#FFFCA6'
33.1394 	EXP 	self_box: fillColor = '#3E45FA'
33.1394 	EXP 	other_box: fillColor = '#FFFCA6'
33.1561 	EXP 	self_box: fillColor = '#3E45FA'
33.1561 	EXP 	other_box: fillColor = '#FFFCA6'
33.1728 	EXP 	self_box: fillColor = '#3E45FA'
33.1728 	EXP 	other_box: fillColor = '#FFFCA6'
33.1894 	EXP 	self_box: fillColor = '#3E45FA'
33.1894 	EXP 	other_box: fillColor = '#FFFCA6'
33.2061 	EXP 	self_box: fillColor = '#3E45FA'
33.2061 	EXP 	other_box: fillColor = '#FFFCA6'
33.2229 	EXP 	self_box: fillColor = '#3E45FA'
33.2229 	EXP 	other_box: fillColor = '#FFFCA6'
33.2395 	EXP 	self_box: fillColor = '#3E45FA'
33.2395 	EXP 	other_box: fillColor = '#FFFCA6'
33.2563 	EXP 	self_box: fillColor = '#3E45FA'
33.2563 	EXP 	other_box: fillColor = '#FFFCA6'
33.2730 	EXP 	self_box: fillColor = '#3E45FA'
33.2730 	EXP 	other_box: fillColor = '#FFFCA6'
33.2895 	EXP 	self_box: fillColor = '#3E45FA'
33.2895 	EXP 	other_box: fillColor = '#FFFCA6'
33.3063 	EXP 	self_box: fillColor = '#3E45FA'
33.3063 	EXP 	other_box: fillColor = '#FFFCA6'
33.3229 	EXP 	self_box: fillColor = '#3E45FA'
33.3229 	EXP 	other_box: fillColor = '#FFFCA6'
33.3398 	EXP 	self_box: fillColor = '#3E45FA'
33.3398 	EXP 	other_box: fillColor = '#FFFCA6'
33.3564 	EXP 	self_box: fillColor = '#3E45FA'
33.3564 	EXP 	other_box: fillColor = '#FFFCA6'
33.3731 	EXP 	self_box: fillColor = '#3E45FA'
33.3731 	EXP 	other_box: fillColor = '#FFFCA6'
33.3897 	EXP 	self_box: fillColor = '#3E45FA'
33.3897 	EXP 	other_box: fillColor = '#FFFCA6'
33.4065 	EXP 	self_box: fillColor = '#3E45FA'
33.4065 	EXP 	other_box: fillColor = '#FFFCA6'
33.4232 	EXP 	self_box: fillColor = '#3E45FA'
33.4232 	EXP 	other_box: fillColor = '#FFFCA6'
33.4399 	EXP 	self_box: fillColor = '#3E45FA'
33.4399 	EXP 	other_box: fillColor = '#FFFCA6'
33.4567 	EXP 	self_box: fillColor = '#3E45FA'
33.4567 	EXP 	other_box: fillColor = '#FFFCA6'
33.4574 	DATA 	Mouse: Left button down, pos=(394,296)
33.4601 	EXP 	New trial (rep=0, index=1): {'word': u'word2.1', 'amount': u'unmodified', 'list': u'list2', 'trialtype': u'unmodified', 'trialtype_extended': u'unmodified'}
33.4733 	EXP 	self_box: fillColor = '#3E45FA'
